pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
MaoKS-CX-2014-204 mixed 98.74905 29.71997 6.09999990463257 12.1999998092651 43.0999984741211 592.200012207031 18.7000007629395 -9.60000038146973 28.2999992370605 13.3999996185303 -2.09999990463257 13.1000003814697 -1.29999995231628 632 136 3 89.0999984741211 359 14 359 14
MaoKS-CX-2014-222 mixed 100.2448611 28.64525 6.59999990463257 12.6000003814697 45.7999992370605 547.299987792969 18.1000003814697 -9.30000019073486 27.3999996185303 13.3000001907349 -1.20000004768372 13.1000003814697 -0.200000002980232 655 143 3 88.6999969482422 366 15 366 15
MaoKS-CX-2014-234 mixed 99.75702 28.98162 8.5 12.3999996185303 45 570.900024414062 20.3999996185303 -7.09999990463257 27.5 15.5 1.10000002384186 15.3000001907349 1.39999997615814 615 136 3 88.5 346 15 346 15
MaoKS-CX-2014-253 rot 99.0575 27.65932 13.1000003814697 10.6999998092651 43.7000007629395 520 23.8999996185303 -0.5 24.3999996185303 19.5 6.80000019073486 19.2000007629395 6.59999990463257 834 155 11 68.3000030517578 398 40 398 58
MaoKS-CX-2014-32 mixed 102.0293 31.99135 11.3999996185303 13.8999996185303 45.5999984741211 573.700012207031 26 -4.59999990463257 30.6000003814697 17.1000003814697 3.40000009536743 18.2999992370605 4.30000019073486 650 130 3 85.4000015258789 322 12 309 12
MaoKS-CX-2014-44 mixed 102.1624694 31.21655556 11.6000003814697 12.5 42.4000015258789 595.5 25.3999996185303 -4.19999980926514 29.6000003814697 17.2999992370605 3 18.6000003814697 4 605 127 2 86.4000015258789 304 10 292 10
MaoKS-CX-2014-67 mixed 102.7278889 30.7982 10.3999996185303 11.6999998092651 40.7000007629395 586.299987792969 23.8999996185303 -4.90000009536743 28.7999992370605 16 2 17.3999996185303 2.90000009536743 681 135 5 82 336 19 320 19
MaoKS-CX-2014-99 mixed 101.5003806 29.71361944 8.69999980926514 13.5 45.7000007629395 567 21.3999996185303 -8.10000038146973 29.5 15.8000001907349 0.400000005960464 15.3000001907349 1.5 716 150 1 97.9000015258789 407 7 407 7
pda2 mixed 102.91 34.176 5.30000019073486 11.6999998092651 36.4000015258789 684.599975585938 20.3999996185303 -11.8999996185303 32.2999992370605 14.8000001907349 -4.5 13.6000003814697 -3.29999995231628 647 114 2 84 328 11 312 11
pda4 mixed 107.324 34.276 14.1000003814697 8.39999961853027 26.2000007629395 893.400024414062 30.3999996185303 -1.79999995231628 32.2000007629395 25.7000007629395 2.20000004768372 25.1000003814697 3 713 136 5 73 354 23 283 23
pro13 rot 103.293 25.368 17.6000003814697 11.1000003814697 46.4000015258789 462.899993896484 27.8999996185303 3.90000009536743 24 22.2000007629395 10.5 22.2999992370605 11.3000001907349 822 154 11 83.5999984741211 452 36 383 36
pro14 mixed 99.578 29.138 9.10000038146973 12.1000003814697 43.9000015258789 583.599975585938 21.2999992370605 -6.19999980926514 27.5 16.1000003814697 0.899999976158142 16 1.79999995231628 610 134 3 88 342 15 342 15
pro9 mixed 98.557 31.767 8.39999961853027 14.1000003814697 45.4000015258789 602.400024414062 22.7999992370605 -8.30000019073486 31.1000003814697 16.3999996185303 0.200000002980232 15.6999998092651 0.899999976158142 569 116 4 93.3000030517578 323 14 323 14
SS Ne 124.4666667 44.13333333 8.89999961853027 11.1000003814697 23.2999992370605 1380.5 30.2999992370605 -17.2000007629395 47.5 26.2000007629395 -11.6000003814697 25.1000003814697 -9.10000038146973 573 191 2 123.099998474121 412 10 412 10
SYS Ne 131.25 47.06666667 7 10.8000001907349 21.5 1487.69995117188 30.6000003814697 -19.6000003814697 50.2000007629395 25.7000007629395 -15 24.3999996185303 -12.5 586 138 5 95 356 19 356 19
xls mixed 103.8333333 35.63333333 9.89999961853027 11.6999998092651 30.3999996185303 950.099975585938 28.5 -9.89999961853027 38.4000015258789 22.1000003814697 -3.70000004768372 21.3999996185303 -2.20000004768372 420 78 1 82.4000015258789 216 5 198 5
ZLP20-02 rot 102.2791472 28.80625556 14 11 42.7999992370605 520.700012207031 25.7000007629395 0 25.7000007629395 20.7000007629395 6.19999980926514 20.2000007629395 7.19999980926514 881 182 4 94.6999969482422 500 15 500 15
