pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
LiuJQ-MZL-2013-192 mixed 119.1591944 40.9085 12 13.1999998092651 30.7000007629395 1170.5 31.2000007629395 -11.8000001907349 43 26.6000003814697 -4.69999980926514 25.8999996185303 -2.79999995231628 680 235 2 132.800003051758 509 7 509 7
LiuJQ-MZL-2013-197 mixed 119.9179167 41.17952778 12.6000003814697 13.3000001907349 30.2999992370605 1205.90002441406 32.0999984741211 -11.8000001907349 43.9000015258789 27.5 -4.59999990463257 26.7999992370605 -2.70000004768372 642 225 2 130.899993896484 475 7 475 7
LiuJQ-MZL-2013-203 mixed 121.5665 41.53786111 11.8999996185303 10.8999996185303 25.8999996185303 1214.30004882812 30.8999996185303 -11.3000001907349 42.2000007629395 26.7999992370605 -5.5 26.2000007629395 -3.5 684 233 2 124.099998474121 482 8 482 8
LiuJQ-MZL-2013-221 Ne 123.15125 40.99263889 12 9.89999961853027 23.6000003814697 1200.69995117188 30.7999992370605 -11.1000003814697 41.9000015258789 26.6000003814697 -5.59999990463257 26 -3.20000004768372 844 229 7 103.800003051758 526 23 526 23
LiuJQ-MZL-2013-238 Ne 124.38425 40.62366667 11.8000001907349 10.8000001907349 25.7000007629395 1165.59997558594 31 -10.8999996185303 41.9000015258789 26.3999996185303 -5 25.6000003814697 -2.79999995231628 1057 274 12 95.1999969482422 623 41 623 41
LiuJQ-MZL-2013-247 Ne 126.5994722 41.94136111 9.39999961853027 11.8999996185303 25.3999996185303 1303.5 30.7000007629395 -16.2999992370605 47 26.1000003814697 -10.1000003814697 25 -7.30000019073486 944 241 11 93.8000030517578 563 39 563 39
LiuJQ-MZL-2013-257 Ne 127.5297778 41.47919444 8.89999961853027 11.8000001907349 26.2999992370605 1250 29.7999992370605 -15.1999998092651 45 25.1000003814697 -9.39999961853027 23.8999996185303 -7 877 214 12 89.5 504 40 504 40
LiuJQ-MZL-2013-264 Ne 128.1434167 41.57469444 6.30000019073486 12 27 1224.90002441406 27.2000007629395 -17.2000007629395 44.4000015258789 22.2000007629395 -11.1999998092651 21 -9.10000038146973 836 200 10 90.3000030517578 481 34 481 34
LiuJQ-MZL-2013-270 Ne 126.8848333 42.62916667 9.19999980926514 11.8999996185303 25 1318.90002441406 30.3999996185303 -17.1000003814697 47.5 26.1000003814697 -10.8000001907349 24.8999996185303 -7.69999980926514 844 223 12 94.5 504 37 504 37
LiuJQ-MZL-2013-282 Ne 128.9276111 42.48758333 8.89999961853027 11.5 27.3999996185303 1163.09997558594 28.8999996185303 -13.1999998092651 42.0999984741211 24 -7.59999990463257 22.8999996185303 -5.5 713 166 6 92.3000030517578 413 23 413 23
LiuJQ-MZL-2013-298 Ne 129.0338889 43.90666667 8.19999980926514 11 24.7000007629395 1282.19995117188 29.3999996185303 -15.1000003814697 44.5 24.7999992370605 -10.1999998092651 23.7000007629395 -7.80000019073486 634 167 4 99.9000015258789 390 16 390 16
LiuJQ-MZL-2013-313 Ne 129.7575 46.71594444 8.19999980926514 11 22.7000007629395 1433.90002441406 30.6000003814697 -17.7999992370605 48.4000015258789 26.2000007629395 -13.1999998092651 25.3999996185303 -10 663 170 5 104.5 429 19 429 19
LiuJQ-MZL-2013-327 Ne 127.1319444 45.38769444 9 11.3000001907349 22.8999996185303 1435.90002441406 31.2999992370605 -18.1000003814697 49.4000015258789 26.7999992370605 -12.5 26.1000003814697 -9.19999980926514 628 203 4 114 416 16 416 16
LiuJQ-MZL-2013-338 Ne 126.7770833 48.75094444 5.90000009536743 12.1000003814697 22.7000007629395 1559.80004882812 30.1000003814697 -23.2999992370605 53.4000015258789 25.3999996185303 -17.6000003814697 24.5 -14.3000001907349 585 158 4 108.300003051758 391 16 391 16
LiuJQ-MZL-2013-342 Ne 127.6398333 49.46366667 6.09999990463257 12.6999998092651 23.2999992370605 1565.5 31.2000007629395 -23.2999992370605 54.5 25.7000007629395 -12.5 24.6000003814697 -14.1000003814697 587 145 4 99 370 22 370 22
LiuJQ-MZL-2013-349A Ne 127.4135 50.16175 6.5 11.6999998092651 22.5 1515.59997558594 31 -21 52 25.8999996185303 -11.1000003814697 24.7000007629395 -12.8000001907349 607 140 5 96.5 378 25 378 25
